,Comment,id,date,Pos,Neg,Neu
100,Actually looks so better then last year,"
 @jacobrev6567
 ",1 year ago,0.384,0.0,0.616
101,"Not having rear seat release levers is something so basic, I can't believe it's not standard on every hatchback. Like A/C, or extending/sliding sunvisors","
 @deansmits006
 ",1 year ago,0.102,0.0,0.898
102,"You can now configure color matched rims using ""Wheels Painted in Deviated Exterior Color"" which is a darker shade of the exterior color (on the Carrera S wheel) so you can look like a crazy person with 2 shades of green.","
 @TomHernandez1
 ",7 months ago,0.063,0.06,0.877
103,"'s up to Jakub for showing the side view of the actual knee room i.e. rear seat and also the trunk space . Like the extra details in the vid.
Braun shaver ","
 @jackandmelissaalva3519
 ",1 year ago (edited),0.077,0.0,0.923
104,"Sorry to say, I’m not a fan of this “new” style review. I love the rawness and genuineness of your reviews the whole thing around the back seat and boot just did not feel like The straight pipes. Good on you for trying something different and trying to push your vids forward. All I’d say is don’t loose what makes you unique in a sea of car reviewers on YT.","
 @joseph603
 ",1 year ago,0.117,0.1,0.783
105,"You guys really upped your edit game, there are some really nice transitions in there!","
 @mattkrussow5040
 ",1 year ago,0.195,0.0,0.805
106,Agree the older buttons were more intuitive for sure!,"
 @arainla
 ",1 year ago,0.433,0.0,0.567
107,"I've configured ""my"" Macan at least 100 times, and while I've looked at the color-matched wheel sets, there's zero chance I'd ever pick them on an actual purchase.","
 @williamgiffels9961
 ",1 year ago,0.069,0.0,0.931
108,Fun fact! The base model Macan with no options at all comes with a cloth interior.,"
 @kevinpenfold1116
 ",1 year ago,0.191,0.117,0.692
109,3:32 is the best upshift sound there is.,"
 @hb8531
 ",1 year ago,0.375,0.0,0.625
110,The price surprised me. I thought it would be more expensive. I’d buy this over any base crossover out there.,"
 @youngbrevyyoungbrevy3430
 ",1 year ago,0.095,0.0,0.905
111,"Good first time Porsche owner. I got a 2018 Macan with 13,000 miles for a great price and I’m definitely getting a 911 in a few years. Good starter Porsche. I’m happy with it.","
 @j.gillespie5487
 ",1 year ago,0.404,0.0,0.596
112,Love my Macan! P.S. Awesome video editing! ,"
 @JoelRichardEscorpiso
 ",1 year ago (edited),0.64,0.0,0.36
113,One of the best SUV in the current market.,"
 @xaviert7839
 ",1 year ago,0.344,0.0,0.656
114,"I believe Porsche here in the UK won’t let you order a car unless it has around a minimum of £14,000 in extras.","
 @Jsah11
 ",1 year ago,0.0,0.0,1.0
115,"Another awesome Review! Love your Videos! 

Greetings from Germany ","
 @johanneshgn2275
 ",1 year ago,0.661,0.0,0.339
116,"I've always liked the Macan, but for what a base one sells in your brotherly states to the south, the better purchase is a BMW X3 M40i with the B58 turbo 3.0L engine and ZF 8 speed transmission.","
 @CubanRider
 ",1 year ago,0.148,0.0,0.852
117,"Excellent timing. I’m considering getting a macan s or sq5. From what I have gathered the sq5 has the most bang for your buck. But the macan s is more of a pleasure to drive. Which would you guys go for, a fully loaded sq5 for $73k usd or a similar equipped macan s for $82k usd?
What are your thoughts on the $3k option for the sports exhaust??","
 @thomasd8735
 ",1 year ago,0.121,0.04,0.839
118,"I sure hope it is good, just ordered one. On the options question, I signed for msrp at delivery with only 2 grand in options specced.","
 @sunnohh
 ",1 year ago (edited),0.369,0.0,0.631
119,"Just got my 22’ Macan, the first of this year. And I LOVE IT! :D! Great Review!","
 @sukhjindermomi6616
 ",1 year ago,0.414,0.0,0.586
120,"If this car had the option of a HUD, it would be almost perfect. But no HUD is a deal breaker for me since i've gotten so used to them.","
 @AOTanoos22
 ",1 year ago,0.072,0.079,0.849
121,absolutely love the new camera work!,"
 @michaeldelbene5966
 ",1 year ago,0.489,0.0,0.511
